plot,year,season,subsample,Cover_Bareground,species_other,biomass
B2A03D2,2019,May,1,5,CarPra,0
B2A03D2,2019,May,1,5,CenJac,0
B2A03D2,2019,May,1,5,CirOle,0
B2A03D2,2019,May,1,5,CreBie,0
B2A03D2,2019,May,1,5,DauCar,0
B2A03D2,2019,May,1,5,GalMol,0
B2A03D2,2019,May,1,5,GerPra,6.22
B2A03D2,2019,May,1,5,HerSph,0
B2A03D2,2019,May,1,5,KnaArv,0
B2A03D2,2019,May,1,5,LeuVul,1.34
B2A03D2,2019,May,1,5,PasSat,0
B2A03D2,2019,May,1,5,PimMaj,0
B2A03D2,2019,May,1,5,RanAcr,0
B2A03D2,2019,May,1,5,RumAce,13.14
B2A03D2,2019,May,1,5,SanOff,0
B2A03D2,2019,May,1,5,TraPra,0
B2A03D2,2019,May,1,5,LatPra,0
B2A03D2,2019,May,1,5,LotCor,0
B2A03D2,2019,May,1,5,MedLup,0
B2A03D2,2019,May,1,5,MedVar,4.82
B2A03D2,2019,May,1,5,OnoVic,0
B2A03D2,2019,May,1,5,TriCam,0
B2A03D2,2019,May,1,5,TriDub,0
B2A03D2,2019,May,1,5,TriFra,0
B2A03D2,2019,May,1,5,TriHyb,0
B2A03D2,2019,May,1,5,TriPra,0.39
B2A03D2,2019,May,1,5,TriRep,0
B2A03D2,2019,May,1,5,VicCra,6.57
B2A04D2,2019,May,1,80,Weed,4.25
B2A04D2,2019,May,1,80,Dead,0.51
B2A04D2,2019,May,1,80,Rest,NA
B2A04D2,2019,May,1,80,AloPra,NA
B2A04D2,2019,May,1,80,AntOdo,NA
B2A04D2,2019,May,1,80,ArrEla,NA
B2A04D2,2019,May,1,80,AvePub,NA
B2A04D2,2019,May,1,80,BroEre,NA
B2A04D2,2019,May,1,80,BroHor,NA
B2A04D2,2019,May,1,80,CynCri,NA
B2A04D2,2019,May,1,80,DacGlo,NA
B2A04D2,2019,May,1,80,FesPra,NA
B2A04D2,2019,May,1,80,FesRub,NA
B2A04D2,2019,May,1,80,HolLan,NA
B2A04D2,2019,May,1,80,LuzCam,NA
B2A04D2,2019,May,1,80,PhlPra,NA
B2A04D2,2019,May,1,80,PoaPra,NA
B2A04D2,2019,May,1,80,PoaTri,NA
B2A04D2,2019,May,1,80,TriFla,NA
B2A04D2,2019,May,1,80,AjuRep,NA
B2A04D2,2019,May,1,80,BelPer,NA
B2A04D2,2019,May,1,80,GleHed,NA
B2A04D2,2019,May,1,80,LeoAut,NA
B2A04D2,2019,May,1,80,LeoHis,NA
B2A04D2,2019,May,1,80,PlaLan,NA
B2A04D2,2019,May,1,80,PlaMed,NA
B2A04D2,2019,May,1,80,PriVer,NA
B2A04D2,2019,May,1,80,PruVul,NA
B2A04D2,2019,May,1,80,RanRep,NA
B2A04D2,2019,May,1,80,TarOff,NA
B2A04D2,2019,May,1,80,VerCha,NA
B2A04D2,2019,May,1,80,AchMil,NA
B2A04D2,2019,May,1,80,AntSyl,NA
B2A04D2,2019,May,1,80,CamPat,NA
B2A04D2,2019,May,1,80,CarCar,NA
B2A04D2,2019,May,1,80,CarPra,NA
B2A04D2,2019,May,1,80,CenJac,NA
B2A04D2,2019,May,1,80,CirOle,NA
B2A04D2,2019,May,1,80,CreBie,NA
B2A04D2,2019,May,1,80,DauCar,NA
B2A04D2,2019,May,1,80,GalMol,NA
B2A04D2,2019,May,1,80,GerPra,54.5
B2A04D2,2019,May,1,80,HerSph,NA
B2A04D2,2019,May,1,80,KnaArv,NA
B2A04D2,2019,May,1,80,LeuVul,NA
B2A04D2,2019,May,1,80,PasSat,NA
B2A04D2,2019,May,1,80,PimMaj,NA
B2A04D2,2019,May,1,80,RanAcr,NA
B2A04D2,2019,May,1,80,RumAce,NA
B2A04D2,2019,May,1,80,SanOff,NA
B2A04D2,2019,May,1,80,TraPra,NA
B2A04D2,2019,May,1,80,LatPra,NA
B2A04D2,2019,May,1,80,LotCor,NA
B2A04D2,2019,May,1,80,MedLup,NA
B2A04D2,2019,May,1,80,MedVar,NA
B2A04D2,2019,May,1,80,OnoVic,NA
B2A04D2,2019,May,1,80,TriCam,NA
B2A04D2,2019,May,1,80,TriDub,NA
B2A04D2,2019,May,1,80,TriFra,NA
B2A04D2,2019,May,1,80,TriHyb,NA
B2A04D2,2019,May,1,80,TriPra,NA
B2A04D2,2019,May,1,80,TriRep,NA
B2A04D2,2019,May,1,80,VicCra,NA
B2A05D2,2019,May,1,65,Weed,25.83
B2A05D2,2019,May,1,65,Dead,0
B2A05D2,2019,May,1,65,Rest,NA
B2A05D2,2019,May,1,65,AloPra,NA
B2A05D2,2019,May,1,65,AntOdo,NA
B2A05D2,2019,May,1,65,ArrEla,NA
B2A05D2,2019,May,1,65,AvePub,NA
B2A05D2,2019,May,1,65,BroEre,NA
B2A05D2,2019,May,1,65,BroHor,NA
B2A05D2,2019,May,1,65,CynCri,NA
B2A05D2,2019,May,1,65,DacGlo,NA
B2A05D2,2019,May,1,65,FesPra,12.55
B2A05D2,2019,May,1,65,FesRub,NA
B2A05D2,2019,May,1,65,HolLan,NA
B2A05D2,2019,May,1,65,LuzCam,NA
B2A05D2,2019,May,1,65,PhlPra,NA
B2A05D2,2019,May,1,65,PoaPra,NA
B2A05D2,2019,May,1,65,PoaTri,NA
B2A05D2,2019,May,1,65,TriFla,NA
B2A05D2,2019,May,1,65,AjuRep,NA
B2A05D2,2019,May,1,65,BelPer,NA
B2A05D2,2019,May,1,65,GleHed,NA
B2A05D2,2019,May,1,65,LeoAut,NA
B2A05D2,2019,May,1,65,LeoHis,NA
B2A05D2,2019,May,1,65,PlaLan,NA
B2A05D2,2019,May,1,65,PlaMed,NA
B2A05D2,2019,May,1,65,PriVer,NA
B2A05D2,2019,May,1,65,PruVul,NA
B2A05D2,2019,May,1,65,RanRep,NA
B2A05D2,2019,May,1,65,TarOff,NA
B2A05D2,2019,May,1,65,VerCha,NA
B2A05D2,2019,May,1,65,AchMil,NA
B2A05D2,2019,May,1,65,AntSyl,NA
B2A05D2,2019,May,1,65,CamPat,NA
B2A05D2,2019,May,1,65,CarCar,NA
B2A05D2,2019,May,1,65,CarPra,NA
B2A05D2,2019,May,1,65,CenJac,NA
B2A05D2,2019,May,1,65,CirOle,NA
B2A05D2,2019,May,1,65,CreBie,NA
B2A05D2,2019,May,1,65,DauCar,NA
B2A05D2,2019,May,1,65,GalMol,NA
B2A05D2,2019,May,1,65,GerPra,NA
B2A05D2,2019,May,1,65,HerSph,NA
B2A05D2,2019,May,1,65,KnaArv,NA
B2A05D2,2019,May,1,65,LeuVul,NA
B2A05D2,2019,May,1,65,PasSat,NA
B2A05D2,2019,May,1,65,PimMaj,NA
B2A05D2,2019,May,1,65,RanAcr,NA
B2A05D2,2019,May,1,65,RumAce,NA
B2A05D2,2019,May,1,65,SanOff,NA
B2A05D2,2019,May,1,65,TraPra,NA
B2A05D2,2019,May,1,65,LatPra,NA
B2A05D2,2019,May,1,65,LotCor,NA
B2A05D2,2019,May,1,65,MedLup,NA
B2A05D2,2019,May,1,65,MedVar,NA
B2A05D2,2019,May,1,65,OnoVic,NA
B2A05D2,2019,May,1,65,TriCam,NA
B2A05D2,2019,May,1,65,TriDub,NA
B2A05D2,2019,May,1,65,TriFra,NA
B2A05D2,2019,May,1,65,TriHyb,NA
B2A05D2,2019,May,1,65,TriPra,NA
B2A05D2,2019,May,1,65,TriRep,NA
B2A05D2,2019,May,1,65,VicCra,NA
B2A06D2,2019,May,1,5,Weed,10.85
B2A06D2,2019,May,1,5,Dead,0
B2A06D2,2019,May,1,5,Rest,NA
B2A06D2,2019,May,1,5,AloPra,NA
B2A06D2,2019,May,1,5,AntOdo,NA
B2A06D2,2019,May,1,5,ArrEla,NA
B2A06D2,2019,May,1,5,AvePub,NA
B2A06D2,2019,May,1,5,BroEre,NA
B2A06D2,2019,May,1,5,BroHor,NA
B2A06D2,2019,May,1,5,CynCri,NA
B2A06D2,2019,May,1,5,DacGlo,NA
B2A06D2,2019,May,1,5,FesPra,NA
B2A06D2,2019,May,1,5,FesRub,NA
B2A06D2,2019,May,1,5,HolLan,NA
B2A06D2,2019,May,1,5,LuzCam,NA
B2A06D2,2019,May,1,5,PhlPra,NA
B2A06D2,2019,May,1,5,PoaPra,NA
B2A06D2,2019,May,1,5,PoaTri,NA
B2A06D2,2019,May,1,5,TriFla,NA
B2A06D2,2019,May,1,5,AjuRep,NA
B2A06D2,2019,May,1,5,BelPer,NA
B2A06D2,2019,May,1,5,GleHed,NA
B2A06D2,2019,May,1,5,LeoAut,NA
B2A06D2,2019,May,1,5,LeoHis,NA
B2A06D2,2019,May,1,5,PlaLan,156.6
B2A06D2,2019,May,1,5,PlaMed,NA
B2A06D2,2019,May,1,5,PriVer,NA
B2A06D2,2019,May,1,5,PruVul,NA
B2A06D2,2019,May,1,5,RanRep,NA
B2A06D2,2019,May,1,5,TarOff,38.15
B2A06D2,2019,May,1,5,VerCha,NA
B2A06D2,2019,May,1,5,AchMil,NA
B2A06D2,2019,May,1,5,AntSyl,NA
B2A06D2,2019,May,1,5,CamPat,NA
B2A06D2,2019,May,1,5,CarCar,NA
B2A06D2,2019,May,1,5,CarPra,NA
B2A06D2,2019,May,1,5,CenJac,NA
B2A06D2,2019,May,1,5,CirOle,NA
B2A06D2,2019,May,1,5,CreBie,NA
B2A06D2,2019,May,1,5,DauCar,NA
B2A06D2,2019,May,1,5,GalMol,NA
B2A06D2,2019,May,1,5,GerPra,NA
B2A06D2,2019,May,1,5,HerSph,NA
B2A06D2,2019,May,1,5,KnaArv,NA
B2A06D2,2019,May,1,5,LeuVul,NA
B2A06D2,2019,May,1,5,PasSat,NA
B2A06D2,2019,May,1,5,PimMaj,NA
B2A06D2,2019,May,1,5,RanAcr,NA
B2A06D2,2019,May,1,5,RumAce,NA
B2A06D2,2019,May,1,5,SanOff,NA
B2A06D2,2019,May,1,5,TraPra,NA
B2A06D2,2019,May,1,5,LatPra,11.95
B2A06D2,2019,May,1,5,LotCor,NA
B2A06D2,2019,May,1,5,MedLup,0.15
B2A06D2,2019,May,1,5,MedVar,NA
B2A06D2,2019,May,1,5,OnoVic,NA
B2A06D2,2019,May,1,5,TriCam,NA
B2A06D2,2019,May,1,5,TriDub,NA
B2A06D2,2019,May,1,5,TriFra,NA
B2A06D2,2019,May,1,5,TriHyb,NA
B2A06D2,2019,May,1,5,TriPra,NA
B2A06D2,2019,May,1,5,TriRep,NA
B2A06D2,2019,May,1,5,VicCra,NA
B2A08D2,2019,May,1,10,Weed,369.9
B2A08D2,2019,May,1,10,Dead,11.11
B2A08D2,2019,May,1,10,Rest,NA
B2A08D2,2019,May,1,10,AloPra,NA
B2A08D2,2019,May,1,10,AntOdo,NA
B2A08D2,2019,May,1,10,ArrEla,NA
B2A08D2,2019,May,1,10,AvePub,NA
B2A08D2,2019,May,1,10,BroEre,NA
B2A08D2,2019,May,1,10,BroHor,NA
B2A08D2,2019,May,1,10,CynCri,NA
B2A08D2,2019,May,1,10,DacGlo,NA
B2A08D2,2019,May,1,10,FesPra,NA
B2A08D2,2019,May,1,10,FesRub,NA
B2A08D2,2019,May,1,10,HolLan,NA
B2A08D2,2019,May,1,10,LuzCam,NA
B2A08D2,2019,May,1,10,PhlPra,NA
B2A08D2,2019,May,1,10,PoaPra,NA
B2A08D2,2019,May,1,10,PoaTri,NA
B2A08D2,2019,May,1,10,TriFla,NA
B2A08D2,2019,May,1,10,AjuRep,NA
B2A08D2,2019,May,1,10,BelPer,NA
B2A08D2,2019,May,1,10,GleHed,NA
B2A08D2,2019,May,1,10,LeoAut,NA
B2A08D2,2019,May,1,10,LeoHis,NA
B2A08D2,2019,May,1,10,PlaLan,NA
B2A08D2,2019,May,1,10,PlaMed,NA
B2A08D2,2019,May,1,10,PriVer,NA
B2A08D2,2019,May,1,10,PruVul,NA
B2A08D2,2019,May,1,10,RanRep,NA
B2A08D2,2019,May,1,10,TarOff,NA
B2A08D2,2019,May,1,10,VerCha,NA
B2A08D2,2019,May,1,10,AchMil,NA
B2A08D2,2019,May,1,10,AntSyl,NA
B2A08D2,2019,May,1,10,CamPat,NA
B2A08D2,2019,May,1,10,CarCar,NA
B2A08D2,2019,May,1,10,CarPra,NA
B2A08D2,2019,May,1,10,CenJac,NA
B2A08D2,2019,May,1,10,CirOle,NA
B2A08D2,2019,May,1,10,CreBie,NA
B2A08D2,2019,May,1,10,DauCar,NA
B2A08D2,2019,May,1,10,GalMol,NA
B2A08D2,2019,May,1,10,GerPra,NA
B2A08D2,2019,May,1,10,HerSph,NA
B2A08D2,2019,May,1,10,KnaArv,NA
B2A08D2,2019,May,1,10,LeuVul,NA
B2A08D2,2019,May,1,10,PasSat,NA
B2A08D2,2019,May,1,10,PimMaj,NA
B2A08D2,2019,May,1,10,RanAcr,1.56
B2A08D2,2019,May,1,10,RumAce,NA
B2A08D2,2019,May,1,10,SanOff,NA
B2A08D2,2019,May,1,10,TraPra,NA
B2A08D2,2019,May,1,10,LatPra,NA
B2A08D2,2019,May,1,10,LotCor,NA
B2A08D2,2019,May,1,10,MedLup,NA
B2A08D2,2019,May,1,10,MedVar,NA
B2A08D2,2019,May,1,10,OnoVic,NA
B2A08D2,2019,May,1,10,TriCam,0.28
B2A08D2,2019,May,1,10,TriDub,NA
B2A08D2,2019,May,1,10,TriFra,NA
B2A08D2,2019,May,1,10,TriHyb,NA
B2A08D2,2019,May,1,10,TriPra,NA
B2A08D2,2019,May,1,10,TriRep,NA
B2A08D2,2019,May,1,10,VicCra,NA
B2A09D2,2019,May,1,5,Weed,94.3
B2A09D2,2019,May,1,5,Dead,4.1
B2A09D2,2019,May,1,5,Rest,NA
B2A09D2,2019,May,1,5,AloPra,NA
B2A09D2,2019,May,1,5,AntOdo,NA
B2A09D2,2019,May,1,5,ArrEla,NA
B2A09D2,2019,May,1,5,AvePub,NA
B2A09D2,2019,May,1,5,BroEre,NA
B2A09D2,2019,May,1,5,BroHor,NA
B2A09D2,2019,May,1,5,CynCri,NA
B2A09D2,2019,May,1,5,DacGlo,NA
B2A09D2,2019,May,1,5,FesPra,NA
B2A09D2,2019,May,1,5,FesRub,NA
B2A09D2,2019,May,1,5,HolLan,NA
B2A09D2,2019,May,1,5,LuzCam,NA
B2A09D2,2019,May,1,5,PhlPra,NA
B2A09D2,2019,May,1,5,PoaPra,NA
B2A09D2,2019,May,1,5,PoaTri,NA
B2A09D2,2019,May,1,5,TriFla,NA
B2A09D2,2019,May,1,5,AjuRep,0
B2A09D2,2019,May,1,5,BelPer,NA
B2A09D2,2019,May,1,5,GleHed,NA
B2A09D2,2019,May,1,5,LeoAut,NA
B2A09D2,2019,May,1,5,LeoHis,NA
B2A09D2,2019,May,1,5,PlaLan,87.6
B2A09D2,2019,May,1,5,PlaMed,NA
B2A09D2,2019,May,1,5,PriVer,0
B2A09D2,2019,May,1,5,PruVul,0
B2A09D2,2019,May,1,5,RanRep,NA
B2A09D2,2019,May,1,5,TarOff,NA
B2A09D2,2019,May,1,5,VerCha,NA
B2A09D2,2019,May,1,5,AchMil,NA
B2A09D2,2019,May,1,5,AntSyl,NA
B2A09D2,2019,May,1,5,CamPat,NA
B2A09D2,2019,May,1,5,CarCar,NA
B2A09D2,2019,May,1,5,CarPra,NA
B2A09D2,2019,May,1,5,CenJac,NA
B2A09D2,2019,May,1,5,CirOle,NA
B2A09D2,2019,May,1,5,CreBie,NA
B2A09D2,2019,May,1,5,DauCar,NA
B2A09D2,2019,May,1,5,GalMol,NA
B2A09D2,2019,May,1,5,GerPra,NA
B2A09D2,2019,May,1,5,HerSph,NA
B2A09D2,2019,May,1,5,KnaArv,NA
B2A09D2,2019,May,1,5,LeuVul,NA
B2A09D2,2019,May,1,5,PasSat,NA
B2A09D2,2019,May,1,5,PimMaj,NA
B2A09D2,2019,May,1,5,RanAcr,NA
B2A09D2,2019,May,1,5,RumAce,NA
B2A09D2,2019,May,1,5,SanOff,NA
B2A09D2,2019,May,1,5,TraPra,NA
B2A09D2,2019,May,1,5,LatPra,NA
B2A09D2,2019,May,1,5,LotCor,NA
B2A09D2,2019,May,1,5,MedLup,NA
B2A09D2,2019,May,1,5,MedVar,NA
B2A09D2,2019,May,1,5,OnoVic,NA
B2A09D2,2019,May,1,5,TriCam,NA
B2A09D2,2019,May,1,5,TriDub,NA
B2A09D2,2019,May,1,5,TriFra,NA
B2A09D2,2019,May,1,5,TriHyb,NA
B2A09D2,2019,May,1,5,TriPra,NA
B2A09D2,2019,May,1,5,TriRep,NA
B2A09D2,2019,May,1,5,VicCra,NA
B2A10D2,2019,May,1,15,Weed,37.74
B2A10D2,2019,May,1,15,Dead,9.84
B2A10D2,2019,May,1,15,Rest,NA
B2A10D2,2019,May,1,15,AloPra,152.4
B2A10D2,2019,May,1,15,AntOdo,0
B2A10D2,2019,May,1,15,ArrEla,0
B2A10D2,2019,May,1,15,AvePub,NA
B2A10D2,2019,May,1,15,BroEre,36.89
B2A10D2,2019,May,1,15,BroHor,NA
B2A10D2,2019,May,1,15,CynCri,NA
B2A10D2,2019,May,1,15,DacGlo,NA
B2A10D2,2019,May,1,15,FesPra,0
B2A10D2,2019,May,1,15,FesRub,NA
B2A10D2,2019,May,1,15,HolLan,0
B2A10D2,2019,May,1,15,LuzCam,NA
B2A10D2,2019,May,1,15,PhlPra,0
B2A10D2,2019,May,1,15,PoaPra,0.26
B2A10D2,2019,May,1,15,PoaTri,NA
B2A10D2,2019,May,1,15,TriFla,NA
B2A10D2,2019,May,1,15,AjuRep,NA
B2A10D2,2019,May,1,15,BelPer,0
B2A10D2,2019,May,1,15,GleHed,NA
B2A10D2,2019,May,1,15,LeoAut,0
B2A10D2,2019,May,1,15,LeoHis,0
B2A10D2,2019,May,1,15,PlaLan,0.07
B2A10D2,2019,May,1,15,PlaMed,NA
B2A10D2,2019,May,1,15,PriVer,0
B2A10D2,2019,May,1,15,PruVul,0
B2A10D2,2019,May,1,15,RanRep,1.09
B2A10D2,2019,May,1,15,TarOff,NA
B2A10D2,2019,May,1,15,VerCha,0
B2A10D2,2019,May,1,15,AchMil,NA
B2A10D2,2019,May,1,15,AntSyl,NA
B2A10D2,2019,May,1,15,CamPat,NA
B2A10D2,2019,May,1,15,CarCar,NA
B2A10D2,2019,May,1,15,CarPra,NA
B2A10D2,2019,May,1,15,CenJac,NA
B2A10D2,2019,May,1,15,CirOle,NA
B2A10D2,2019,May,1,15,CreBie,NA
B2A10D2,2019,May,1,15,DauCar,NA
B2A10D2,2019,May,1,15,GalMol,NA
B2A10D2,2019,May,1,15,GerPra,NA
B2A10D2,2019,May,1,15,HerSph,NA
B2A10D2,2019,May,1,15,KnaArv,NA
B2A10D2,2019,May,1,15,LeuVul,NA
B2A10D2,2019,May,1,15,PasSat,NA
B2A10D2,2019,May,1,15,PimMaj,NA
B2A10D2,2019,May,1,15,RanAcr,NA
B2A10D2,2019,May,1,15,RumAce,NA
B2A10D2,2019,May,1,15,SanOff,NA
B2A10D2,2019,May,1,15,TraPra,NA
B2A10D2,2019,May,1,15,LatPra,NA
B2A10D2,2019,May,1,15,LotCor,NA
B2A10D2,2019,May,1,15,MedLup,NA
B2A10D2,2019,May,1,15,MedVar,NA
B2A10D2,2019,May,1,15,OnoVic,NA
B2A10D2,2019,May,1,15,TriCam,NA
B2A10D2,2019,May,1,15,TriDub,NA
B2A10D2,2019,May,1,15,TriFra,NA
B2A10D2,2019,May,1,15,TriHyb,NA
B2A10D2,2019,May,1,15,TriPra,NA
B2A10D2,2019,May,1,15,TriRep,NA
B2A10D2,2019,May,1,15,VicCra,NA
B2A12D2,2019,May,1,40,Weed,30.51
B2A12D2,2019,May,1,40,Dead,0
B2A12D2,2019,May,1,40,Rest,NA
B2A12D2,2019,May,1,40,AloPra,NA
B2A12D2,2019,May,1,40,AntOdo,NA
B2A12D2,2019,May,1,40,ArrEla,NA
B2A12D2,2019,May,1,40,AvePub,NA
B2A12D2,2019,May,1,40,BroEre,NA
B2A12D2,2019,May,1,40,BroHor,NA
B2A12D2,2019,May,1,40,CynCri,NA
B2A12D2,2019,May,1,40,DacGlo,NA
B2A12D2,2019,May,1,40,FesPra,NA
B2A12D2,2019,May,1,40,FesRub,NA
B2A12D2,2019,May,1,40,HolLan,NA
B2A12D2,2019,May,1,40,LuzCam,NA
B2A12D2,2019,May,1,40,PhlPra,NA
B2A12D2,2019,May,1,40,PoaPra,NA
B2A12D2,2019,May,1,40,PoaTri,NA
B2A12D2,2019,May,1,40,TriFla,NA
B2A12D2,2019,May,1,40,AjuRep,NA
B2A12D2,2019,May,1,40,BelPer,NA
B2A12D2,2019,May,1,40,GleHed,NA
B2A12D2,2019,May,1,40,LeoAut,NA
B2A12D2,2019,May,1,40,LeoHis,NA
B2A12D2,2019,May,1,40,PlaLan,NA
B2A12D2,2019,May,1,40,PlaMed,NA
B2A12D2,2019,May,1,40,PriVer,NA
B2A12D2,2019,May,1,40,PruVul,NA
B2A12D2,2019,May,1,40,RanRep,NA
B2A12D2,2019,May,1,40,TarOff,NA
B2A12D2,2019,May,1,40,VerCha,NA
B2A12D2,2019,May,1,40,AchMil,NA
B2A12D2,2019,May,1,40,AntSyl,0
B2A12D2,2019,May,1,40,CamPat,NA
B2A12D2,2019,May,1,40,CarCar,NA
B2A12D2,2019,May,1,40,CarPra,NA
B2A12D2,2019,May,1,40,CenJac,NA
B2A12D2,2019,May,1,40,CirOle,NA
B2A12D2,2019,May,1,40,CreBie,NA
B2A12D2,2019,May,1,40,DauCar,NA
B2A12D2,2019,May,1,40,GalMol,35.3
B2A12D2,2019,May,1,40,GerPra,0.74
B2A12D2,2019,May,1,40,HerSph,0
B2A12D2,2019,May,1,40,KnaArv,78.5
B2A12D2,2019,May,1,40,LeuVul,2.48
B2A12D2,2019,May,1,40,PasSat,NA
B2A12D2,2019,May,1,40,PimMaj,NA
B2A12D2,2019,May,1,40,RanAcr,2.9
B2A12D2,2019,May,1,40,RumAce,NA
B2A12D2,2019,May,1,40,SanOff,0
B2A12D2,2019,May,1,40,TraPra,NA
B2A12D2,2019,May,1,40,LatPra,NA
B2A12D2,2019,May,1,40,LotCor,NA
B2A12D2,2019,May,1,40,MedLup,NA
B2A12D2,2019,May,1,40,MedVar,NA
B2A12D2,2019,May,1,40,OnoVic,NA
B2A12D2,2019,May,1,40,TriCam,NA
B2A12D2,2019,May,1,40,TriDub,NA
B2A12D2,2019,May,1,40,TriFra,NA
B2A12D2,2019,May,1,40,TriHyb,NA
B2A12D2,2019,May,1,40,TriPra,NA
B2A12D2,2019,May,1,40,TriRep,NA
B2A12D2,2019,May,1,40,VicCra,NA
B2A13D2,2019,May,1,30,Weed,43.88
B2A13D2,2019,May,1,30,Dead,2.22
B2A13D2,2019,May,1,30,Rest,NA
B2A13D2,2019,May,1,30,AloPra,NA
B2A13D2,2019,May,1,30,AntOdo,NA
B2A13D2,2019,May,1,30,ArrEla,NA
B2A13D2,2019,May,1,30,AvePub,NA
B2A13D2,2019,May,1,30,BroEre,NA
B2A13D2,2019,May,1,30,BroHor,NA
B2A13D2,2019,May,1,30,CynCri,NA
B2A13D2,2019,May,1,30,DacGlo,NA
B2A13D2,2019,May,1,30,FesPra,NA
B2A13D2,2019,May,1,30,FesRub,NA
B2A13D2,2019,May,1,30,HolLan,NA
B2A13D2,2019,May,1,30,LuzCam,NA
B2A13D2,2019,May,1,30,PhlPra,NA
B2A13D2,2019,May,1,30,PoaPra,NA
B2A13D2,2019,May,1,30,PoaTri,NA
B2A13D2,2019,May,1,30,TriFla,NA
B2A13D2,2019,May,1,30,AjuRep,NA
B2A13D2,2019,May,1,30,BelPer,NA
B2A13D2,2019,May,1,30,GleHed,NA
B2A13D2,2019,May,1,30,LeoAut,NA
B2A13D2,2019,May,1,30,LeoHis,NA
B2A13D2,2019,May,1,30,PlaLan,77.41
B2A13D2,2019,May,1,30,PlaMed,NA
B2A13D2,2019,May,1,30,PriVer,NA
B2A13D2,2019,May,1,30,PruVul,NA
B2A13D2,2019,May,1,30,RanRep,NA
B2A13D2,2019,May,1,30,TarOff,NA
B2A13D2,2019,May,1,30,VerCha,NA
B2A13D2,2019,May,1,30,AchMil,NA
B2A13D2,2019,May,1,30,AntSyl,NA
B2A13D2,2019,May,1,30,CamPat,NA
B2A13D2,2019,May,1,30,CarCar,NA
B2A13D2,2019,May,1,30,CarPra,NA
B2A13D2,2019,May,1,30,CenJac,NA
B2A13D2,2019,May,1,30,CirOle,NA
B2A13D2,2019,May,1,30,CreBie,NA
B2A13D2,2019,May,1,30,DauCar,NA
B2A13D2,2019,May,1,30,GalMol,NA
B2A13D2,2019,May,1,30,GerPra,NA
B2A13D2,2019,May,1,30,HerSph,NA
B2A13D2,2019,May,1,30,KnaArv,NA
B2A13D2,2019,May,1,30,LeuVul,NA
B2A13D2,2019,May,1,30,PasSat,NA
B2A13D2,2019,May,1,30,PimMaj,NA
B2A13D2,2019,May,1,30,RanAcr,NA
B2A13D2,2019,May,1,30,RumAce,NA
B2A13D2,2019,May,1,30,SanOff,NA
B2A13D2,2019,May,1,30,TraPra,NA
B2A13D2,2019,May,1,30,LatPra,NA
B2A13D2,2019,May,1,30,LotCor,NA
B2A13D2,2019,May,1,30,MedLup,NA
B2A13D2,2019,May,1,30,MedVar,NA
B2A13D2,2019,May,1,30,OnoVic,NA
B2A13D2,2019,May,1,30,TriCam,NA
B2A13D2,2019,May,1,30,TriDub,NA
B2A13D2,2019,May,1,30,TriFra,NA
B2A13D2,2019,May,1,30,TriHyb,NA
B2A13D2,2019,May,1,30,TriPra,NA
B2A13D2,2019,May,1,30,TriRep,NA
B2A13D2,2019,May,1,30,VicCra,NA
B2A14D2,2019,May,1,0,Weed,10.81
B2A14D2,2019,May,1,0,Dead,0.82
B2A14D2,2019,May,1,0,Rest,NA
B2A14D2,2019,May,1,0,AloPra,NA
B2A14D2,2019,May,1,0,AntOdo,NA
B2A14D2,2019,May,1,0,ArrEla,NA
B2A14D2,2019,May,1,0,AvePub,NA
B2A14D2,2019,May,1,0,BroEre,NA
B2A14D2,2019,May,1,0,BroHor,NA
B2A14D2,2019,May,1,0,CynCri,NA
B2A14D2,2019,May,1,0,DacGlo,NA
B2A14D2,2019,May,1,0,FesPra,NA
B2A14D2,2019,May,1,0,FesRub,NA
B2A14D2,2019,May,1,0,HolLan,NA
B2A14D2,2019,May,1,0,LuzCam,0
B2A14D2,2019,May,1,0,PhlPra,0
B2A14D2,2019,May,1,0,PoaPra,NA
B2A14D2,2019,May,1,0,PoaTri,NA
B2A14D2,2019,May,1,0,TriFla,NA
B2A14D2,2019,May,1,0,AjuRep,NA
B2A14D2,2019,May,1,0,BelPer,NA
B2A14D2,2019,May,1,0,GleHed,NA
B2A14D2,2019,May,1,0,LeoAut,NA
B2A14D2,2019,May,1,0,LeoHis,11.52
B2A14D2,2019,May,1,0,PlaLan,NA
B2A14D2,2019,May,1,0,PlaMed,NA
B2A14D2,2019,May,1,0,PriVer,NA
B2A14D2,2019,May,1,0,PruVul,NA
B2A14D2,2019,May,1,0,RanRep,NA
B2A14D2,2019,May,1,0,TarOff,NA
B2A14D2,2019,May,1,0,VerCha,0
B2A14D2,2019,May,1,0,AchMil,NA
B2A14D2,2019,May,1,0,AntSyl,NA
B2A14D2,2019,May,1,0,CamPat,NA
B2A14D2,2019,May,1,0,CarCar,NA
B2A14D2,2019,May,1,0,CarPra,NA
B2A14D2,2019,May,1,0,CenJac,NA
B2A14D2,2019,May,1,0,CirOle,NA
B2A14D2,2019,May,1,0,CreBie,NA
B2A14D2,2019,May,1,0,DauCar,NA
B2A14D2,2019,May,1,0,GalMol,NA
B2A14D2,2019,May,1,0,GerPra,NA
B2A14D2,2019,May,1,0,HerSph,NA
B2A14D2,2019,May,1,0,KnaArv,18.07
